"scientificName","decimalLongitude","decimalLatitude"
"Orbicella faveolata",-64.6915,17.7686
"Orbicella faveolata",-80.102,26.0086
"Orbicella faveolata",-87.4433,19.8333
"Orbicella faveolata",-63.2532,17.6433
"Orbicella faveolata",-87.5282,17.2506
"Orbicella faveolata",-88.0433,17.276
"Orbicella faveolata",-65.0398,18.369
"Orbicella faveolata",-81.8491,12.1594
"Orbicella faveolata",-80.3482,25.035
"Orbicella faveolata",-72.4745,21.6457
"Orbicella faveolata",-81.4967,22.1163
"Orbicella faveolata",-72.144,21.3881
"Orbicella faveolata",-64.9785,18.3805
"Orbicella faveolata",-81.4167,21.9043
"Orbicella faveolata",-87.9519,17.3429
"Orbicella faveolata",-87.5927,17.1719
"Orbicella faveolata",-93.5988,27.9073
"Orbicella faveolata",-93.8138,27.8732
"Orbicella faveolata",-87.8837,21.5705
"Orbicella faveolata",-80.026,19.6771
"Orbicella faveolata",-82.8735,24.6658
"Orbicella faveolata",-87.4375,19.8417
"Orbicella faveolata",-78.6557,9.5187
"Orbicella faveolata",-81.5702,22.0857
"Orbicella faveolata",-93.6037,27.9088
"Orbicella faveolata",-81.4625,21.9635
"Orbicella faveolata",-78.6973,9.5158
"Orbicella faveolata",-87.8268,18.2392
"Orbicella faveolata",-93.5993,27.9095
"Orbicella faveolata",-82.0989,21.5154
"Orbicella faveolata",-81.8752,24.4529
"Orbicella faveolata",-82.2928,21.5486
"Orbicella faveolata",-78.7723,9.5947
"Orbicella faveolata",-80.1267,23.1014
"Orbicella faveolata",-78.88,9.584
"Orbicella faveolata",-87.6968,16.9157
"Orbicella faveolata",-78.7158,9.4952
"Orbicella faveolata",-64.7629,18.3158
"Orbicella faveolata",-64.8382,18.274
"Orbicella faveolata",-63.2317,17.4868
"Orbicella faveolata",-87.5265,17.221
"Orbicella faveolata",-93.8163,27.8764
"Orbicella faveolata",-87.8007,16.9096
"Orbicella faveolata",-78.9568,20.7984
"Orbicella faveolata",-79.585,21.2994
"Orbicella faveolata",-82.9878,12.3091
"Orbicella faveolata",-93.8232,27.8735
"Orbicella faveolata",-71.1092,21.537
"Orbicella faveolata",-63.225,17.615
"Orbicella faveolata",-81.4756,21.9879
"Orbicella faveolata",-87.908,17.1551
"Orbicella faveolata",-93.5972,27.9061
"Orbicella faveolata",-80.0697,19.6943
"Orbicella faveolata",-93.8154,27.8741
"Orbicella faveolata",-82.1111,9.2357
"Orbicella faveolata",-79.741,19.7582
"Orbicella faveolata",-64.6918,18.339
"Orbicella faveolata",-63.215,17.6308
"Orbicella faveolata",-78.3116,18.3803
"Orbicella faveolata",-80.0898,26.1515
"Orbicella faveolata",-66.8952,11.7923
"Orbicella faveolata",-81.4836,22.109
"Orbicella faveolata",-64.7436,18.3187
"Orbicella faveolata",-81.0962,21.7383
"Orbicella faveolata",-62.986,17.4648
"Orbicella faveolata",-76.9569,26.5268
"Orbicella faveolata",-93.6023,27.9192
"Orbicella faveolata",-87.5369,19.1375
"Orbicella faveolata",-88.0119,17.6731
"Orbicella faveolata",-81.1936,24.6052
"Orbicella faveolata",-64.858,18.3099
"Orbicella faveolata",-81.4052,24.5461
"Orbicella faveolata",-82.897,24.6287
"Orbicella faveolata",-81.62,24.53
"Orbicella faveolata",-81.8465,12.163
"Orbicella faveolata",-67.07,17.9
"Orbicella faveolata",-82.1006,9.2203
"Orbicella faveolata",-64.8099,18.3668
"Orbicella faveolata",-80.0728,19.6569
"Orbicella faveolata",-82.7713,24.6955
"Orbicella faveolata",-81.8476,12.1807
"Orbicella faveolata",-78.3369,22.5411
"Orbicella faveolata",-87.4478,19.825
"Orbicella faveolata",-77.419,23.7782
"Orbicella faveolata",-64.2315,18.6661
"Orbicella faveolata",-97.6327,22.3361
"Orbicella faveolata",-93.5979,27.9091
"Orbicella faveolata",-65.1015,18.2681
"Orbicella faveolata",-82.9498,24.6304
"Orbicella faveolata",-81.6735,21.5734
"Orbicella faveolata",-64.7219,18.3142
"Orbicella faveolata",-79.4677,21.0758
"Orbicella faveolata",-87.6233,18.9022
"Orbicella faveolata",-93.6008,27.9105
"Orbicella faveolata",-68.33,12.165
"Orbicella faveolata",-64.3208,18.7493
"Orbicella faveolata",-87.935,17.3859
"Orbicella faveolata",-77.857,18.5261
"Orbicella faveolata",-87.8471,16.7112
"Orbicella faveolata",-87.3308,18.767
"Orbicella faveolata",-64.6938,18.3508
"Orbicella faveolata",-79.03,20.848
"Orbicella faveolata",-77.0385,26.6371
"Orbicella faveolata",-81.2011,19.2918
"Orbicella faveolata",-67.05,17.93
"Orbicella faveolata",-87.7561,18.4986
"Orbicella faveolata",-93.5998,27.9107
"Orbicella faveolata",-80.1065,19.6664
"Orbicella faveolata",-78.281,20.6061
"Orbicella faveolata",-93.6004,27.9087
"Orbicella faveolata",-64.4099,18.7527
"Orbicella faveolata",-80.0893,26.157
"Orbicella faveolata",-93.6014,27.9087
"Orbicella faveolata",-77.3884,18.4679
"Orbicella faveolata",-81.5886,21.5798
"Orbicella faveolata",-81.8586,12.1444
"Orbicella faveolata",-80.1684,25.4642
"Orbicella faveolata",-82.931,24.6429
"Orbicella faveolata",-77.537,24.0979
"Orbicella faveolata",-78.9444,9.5536
"Orbicella faveolata",-93.6022,27.9062
"Orbicella faveolata",-66.723,11.8811
"Orbicella faveolata",-87.744,17.5938
"Orbicella faveolata",-88.078,16.813
"Orbicella faveolata",-82.9231,24.6355
"Orbicella faveolata",-80.3638,25.0354
"Orbicella faveolata",-81.5006,22.1469
"Orbicella faveolata",-93.5915,27.9053
"Orbicella faveolata",-79.4105,21.0673
"Orbicella faveolata",-87.608,17.2218
"Orbicella faveolata",-93.5989,27.9082
"Orbicella faveolata",-61.3491,12.6335
"Orbicella faveolata",-79.8875,19.6799
"Orbicella faveolata",-79.7236,19.7472
"Orbicella faveolata",-79.4223,21.0645
"Orbicella faveolata",-87.4478,19.9583
"Orbicella faveolata",-88.3442,22.3023
"Orbicella faveolata",-64.685,18.3233
"Orbicella faveolata",-81.0747,19.3176
"Orbicella faveolata",-64.6787,18.3527
"Orbicella faveolata",-82.9203,24.6206
"Orbicella faveolata",-65.3268,18.2964
"Orbicella faveolata",-78.703,20.6356
"Orbicella faveolata",-64.9125,18.4065
"Orbicella faveolata",-80.6166,24.9045
"Orbicella faveolata",-63.228,17.6497
"Orbicella faveolata",-64.8538,18.31
"Orbicella faveolata",-93.597,27.9063
"Orbicella faveolata",-80.5014,24.9499
"Orbicella faveolata",-81.2915,19.3803
"Orbicella faveolata",-87.8297,18.2108
"Orbicella faveolata",-87.4517,19.9667
"Orbicella faveolata",-64.3478,10.3891
"Orbicella faveolata",-71.5992,21.3727
"Orbicella faveolata",-65.533,18.3421
"Orbicella faveolata",-71.1681,21.3943
"Orbicella faveolata",-78.3666,18.2887
"Orbicella faveolata",-78.6542,9.5246
"Orbicella faveolata",-81.1949,21.8087
"Orbicella faveolata",-76.9462,26.5403
"Orbicella faveolata",-65.0986,18.2614
"Orbicella faveolata",-88.0189,17.6727
"Orbicella faveolata",-62.9825,17.464
"Orbicella faveolata",-76.959,26.5775
"Orbicella faveolata",-97.7937,22.28
"Orbicella faveolata",-78.0408,22.425
"Orbicella faveolata",-77.032,18.4248
"Orbicella faveolata",-87.8228,17.5484
"Orbicella faveolata",-83.0347,12.1886
"Orbicella faveolata",-81.2978,21.6119
"Orbicella faveolata",-64.6606,18.3434
"Orbicella faveolata",-81.6358,21.5809
"Orbicella faveolata",-65.315,18.3381
"Orbicella faveolata",-93.6007,27.907
"Orbicella faveolata",-64.6479,18.3512
"Orbicella faveolata",-64.7459,18.3028
"Orbicella faveolata",-93.5994,27.9073
"Orbicella faveolata",-77.8167,18.5283
"Orbicella faveolata",-76.2874,18.0738
"Orbicella faveolata",-82.4492,21.5435
"Orbicella faveolata",-82.7954,24.7263
"Orbicella faveolata",-79.982,19.7166
"Orbicella faveolata",-79.145,22.6547
"Orbicella faveolata",-87.6267,18.8931
"Orbicella faveolata",-87.2483,18.605
"Orbicella faveolata",-81.4284,21.9163
"Orbicella faveolata",-82.9804,12.3157
"Orbicella faveolata",-82.7029,21.4814
"Orbicella faveolata",-81.8526,12.1613
"Orbicella faveolata",-93.6002,27.9102
"Orbicella faveolata",-87.605,17.226
"Orbicella faveolata",-81.1053,19.2927
"Orbicella faveolata",-87.819,18.2575
"Orbicella faveolata",-81.0203,24.6934
"Orbicella faveolata",-64.7646,18.3176
"Orbicella faveolata",-80.0082,19.7078
"Orbicella faveolata",-81.5104,22.0209
"Orbicella faveolata",-77.4168,23.7803
"Orbicella faveolata",-82.92,24.63
"Orbicella faveolata",-64.7232,18.3182
"Orbicella faveolata",-77.9189,18.5059
"Orbicella faveolata",-81.1357,19.3577
"Orbicella faveolata",-79.0362,9.5037
"Orbicella faveolata",-93.8184,27.875
"Orbicella faveolata",-81.8711,12.1736
"Orbicella faveolata",-82.3407,24.7806
"Orbicella faveolata",-87.4152,18.4153
"Orbicella faveolata",-87.8308,18.2286
"Orbicella faveolata",-87.9739,16.5264
"Orbicella faveolata",-64.6932,18.3404
"Orbicella faveolata",-64.6524,18.3281
"Orbicella faveolata",-81.3458,24.5612
"Orbicella faveolata",-81.8833,12.1839
"Orbicella faveolata",-93.8184,27.8736
"Orbicella faveolata",-71.1136,21.4589
"Orbicella faveolata",-81.5066,22.036
"Orbicella faveolata",-82.1324,9.2512
"Orbicella faveolata",-78.3558,18.3421
"Orbicella faveolata",-76.9489,18.4112
"Orbicella faveolata",-82.7828,21.4511
"Orbicella faveolata",-81.588,24.5515
"Orbicella faveolata",-64.6809,18.336
"Orbicella faveolata",-93.6004,27.9127
"Orbicella faveolata",-64.7635,18.3179
"Orbicella faveolata",-74.1276,11.3289
"Orbicella faveolata",-82.6965,21.4835
"Orbicella faveolata",-79.9281,21.657
"Orbicella faveolata",-78.0856,25.3132
"Orbicella faveolata",-80.965,23.2931
"Orbicella faveolata",-77.2747,18.4728
"Orbicella faveolata",-77.5611,18.495
"Orbicella faveolata",-78.7575,20.6851
"Orbicella faveolata",-66.7438,11.9301
"Orbicella faveolata",-64.8491,18.2761
"Orbicella faveolata",-87.7506,18.5153
"Orbicella faveolata",-88.0286,17.3521
"Orbicella faveolata",-79.9943,21.7131
"Orbicella faveolata",-64.7555,17.7871
"Orbicella faveolata",-81.8958,12.165
"Orbicella faveolata",-93.603,27.9189
"Orbicella faveolata",-93.5974,27.9101
"Orbicella faveolata",-93.6003,27.9059
"Orbicella faveolata",-78.9125,9.5388
"Orbicella faveolata",-78.3541,18.3125
"Orbicella faveolata",-87.5989,17.1384
"Orbicella faveolata",-66.931,11.819
"Orbicella faveolata",-65.2484,18.3311
"Orbicella faveolata",-93.6007,27.9132
"Orbicella faveolata",-66.884,11.797
"Orbicella faveolata",-79.3631,22.7203
"Orbicella faveolata",-81.8481,12.1419
"Orbicella faveolata",-64.8544,18.2354
"Orbicella faveolata",-93.8185,27.8743
"Orbicella faveolata",-93.8195,27.875
"Orbicella faveolata",-61.3487,12.6357
"Orbicella faveolata",-87.6175,18.9133
"Orbicella faveolata",-80.1025,26.0126
"Orbicella faveolata",-77.3973,23.7285
"Orbicella faveolata",-78.943,20.787
"Orbicella faveolata",-87.47,20.03
"Orbicella faveolata",-77.4143,18.4731
"Orbicella faveolata",-93.8189,27.8741
"Orbicella faveolata",-63.4499,17.2347
"Orbicella faveolata",-65.3194,18.1571
"Orbicella faveolata",-82.87,24.62
"Orbicella faveolata",-77.5265,18.4929
"Orbicella faveolata",-63.2217,17.48
"Orbicella faveolata",-80.9594,23.2997
"Orbicella faveolata",-64.9897,18.3727
"Orbicella faveolata",-87.884,16.7413
"Orbicella faveolata",-93.8184,27.8752
"Orbicella faveolata",-80.367,25.019
"Orbicella faveolata",-93.5984,27.9073
"Orbicella faveolata",-81.4669,21.9605
"Orbicella faveolata",-65.0863,18.2592
"Orbicella faveolata",-81.8339,12.1372
"Orbicella faveolata",-82.3746,21.5259
"Orbicella faveolata",-80.0963,26.1016
"Orbicella faveolata",-74.54,23.95
"Orbicella faveolata",-64.7217,18.3095
"Orbicella faveolata",-64.6899,18.3332
"Orbicella faveolata",-93.8203,27.8734
"Orbicella faveolata",-81.8557,12.1754
"Orbicella faveolata",-93.8128,27.8741
"Orbicella faveolata",-87.8317,18.2192
"Orbicella faveolata",-78.25,20.6105
"Orbicella faveolata",-65.1278,18.2859
"Orbicella faveolata",-79.1989,20.966
"Orbicella faveolata",-79.6459,21.4543
"Orbicella faveolata",-93.597,27.9094
"Orbicella faveolata",-72.2257,21.8086
"Orbicella faveolata",-79.8941,19.6879
"Orbicella faveolata",-81.57,24.55
"Orbicella faveolata",-81.7023,24.4994
"Orbicella faveolata",-93.5978,27.9082
"Orbicella faveolata",-79.8756,19.6989
"Orbicella faveolata",-80.0967,25.5903
"Orbicella faveolata",-93.5973,27.9077
"Orbicella faveolata",-93.8143,27.8723
"Orbicella faveolata",-64.7313,18.3152
"Orbicella faveolata",-81.8639,12.1397
"Orbicella faveolata",-66.9671,17.905
"Orbicella faveolata",-76.9504,26.5323
"Orbicella faveolata",-81.841,12.191
"Orbicella faveolata",-93.6028,27.9077
"Orbicella faveolata",-77.4511,18.4792
"Orbicella faveolata",-79.975,21.6914
"Orbicella faveolata",-81.8449,12.1714
"Orbicella faveolata",-93.6024,27.9078
"Orbicella faveolata",-81.8874,24.4757
"Orbicella faveolata",-65.028,18.3637
"Orbicella faveolata",-80.477,24.9399
"Orbicella faveolata",-66.5805,11.7785
"Orbicella faveolata",-93.8204,27.8727
"Orbicella faveolata",-93.5993,27.9059
"Orbicella faveolata",-97.3691,27.3734
"Orbicella faveolata",-93.8149,27.8759
"Orbicella faveolata",-65.1028,18.2577
"Orbicella faveolata",-93.6029,27.9091
"Orbicella faveolata",-87.5895,17.1875
"Orbicella faveolata",-82.3242,9.4233
"Orbicella faveolata",-75.866,9.6596
"Orbicella faveolata",-87.9537,17.3553
"Orbicella faveolata",-80.2593,25.1408
"Orbicella faveolata",-93.5981,27.9107
"Orbicella faveolata",-79.2189,20.9701
"Orbicella faveolata",-87.63,18.88
"Orbicella faveolata",-87.5361,19.1458
"Orbicella faveolata",-77.4986,18.4827
"Orbicella faveolata",-81.8439,12.1639
"Orbicella faveolata",-64.852,18.2372
"Orbicella faveolata",-81.8339,12.1864
"Orbicella faveolata",-76.9832,26.6033
"Orbicella faveolata",-93.5982,27.9061
"Orbicella faveolata",-66.6227,11.9543
"Orbicella faveolata",-81.8369,12.1436
"Orbicella faveolata",-83.0335,12.0301
"Orbicella faveolata",-81.8586,12.1639
"Orbicella faveolata",-93.6,27.906
"Orbicella faveolata",-80.9644,24.6856
"Orbicella faveolata",-64.9638,18.3766
"Orbicella faveolata",-81.8486,12.1755
"Orbicella faveolata",-64.9394,18.3172
"Orbicella faveolata",-93.5999,27.9082
"Orbicella faveolata",-93.5984,27.9087
"Orbicella faveolata",-80.4742,23.2103
"Orbicella faveolata",-65.0039,18.3672
"Orbicella faveolata",-61.35,15.42
"Orbicella faveolata",-93.6009,27.906
"Orbicella faveolata",-78.8856,9.5436
"Orbicella faveolata",-93.5994,27.9105
"Orbicella faveolata",-83.196,21.6141
"Orbicella faveolata",-64.8132,18.3637
"Orbicella faveolata",-80.1393,25.3698
"Orbicella faveolata",-93.8188,27.8743
"Orbicella faveolata",-64.7785,18.3631
"Orbicella faveolata",-92.6141,29.0194
"Orbicella faveolata",-93.6041,27.9081
"Orbicella faveolata",-93.5994,27.9078
"Orbicella faveolata",-64.75,18.3333
"Orbicella faveolata",-93.8144,27.875
"Orbicella faveolata",-64.8721,18.3021
"Orbicella faveolata",-93.5988,27.9059
"Orbicella faveolata",-93.6034,27.9082
"Orbicella faveolata",-64.7345,18.307
"Orbicella faveolata",-64.8233,18.247
"Orbicella faveolata",-81.8711,12.1378
"Orbicella faveolata",-80.4136,25.0133
"Orbicella faveolata",-64.8622,18.3081
"Orbicella faveolata",-64.9172,18.406
"Orbicella faveolata",-81.8483,12.1547
"Orbicella faveolata",-64.7089,18.3009
"Orbicella faveolata",-93.5963,27.9091
"Orbicella faveolata",-64.8851,18.2776
"Orbicella faveolata",-87.7409,17.5708
"Orbicella faveolata",-82.119,9.2673
"Orbicella faveolata",-78.847,20.761
"Orbicella faveolata",-97.0777,27.2808
"Orbicella faveolata",-81.865,12.1679
"Orbicella faveolata",-93.6023,27.9055
"Orbicella faveolata",-61.3511,12.63
"Orbicella faveolata",-93.8123,27.8746
"Orbicella faveolata",-80.5886,23.2367
"Orbicella faveolata",-77.6508,22.1778
"Orbicella faveolata",-80.4151,24.986
"Orbicella faveolata",-77.2076,18.4496
"Orbicella faveolata",-81.8606,12.1861
"Orbicella faveolata",-93.6024,27.9109
"Orbicella faveolata",-93.8196,27.8744
"Orbicella faveolata",-93.815,27.8757
"Orbicella faveolata",-81.8638,12.1771
"Orbicella faveolata",-64.9039,18.2639
"Orbicella faveolata",-79.8698,19.6822
"Orbicella faveolata",-81.8614,12.1958
"Orbicella faveolata",-79.1991,20.9685
"Orbicella faveolata",-64.9954,18.3695
"Orbicella faveolata",-64.8764,18.2623
"Orbicella faveolata",-94.0212,18.3953
"Orbicella faveolata",-93.8214,27.8732
"Orbicella faveolata",-93.6004,27.9109
"Orbicella faveolata",-93.8118,27.8737
"Orbicella faveolata",-81.8711,12.1542
"Orbicella faveolata",-64.6777,18.3504
"Orbicella faveolata",-93.5973,27.9037
"Orbicella faveolata",-64.9822,18.3773
"Orbicella faveolata",-93.5974,27.9087
"Orbicella faveolata",-93.6007,27.9133
"Orbicella faveolata",-93.6009,27.9118
"Orbicella faveolata",-93.6013,27.9073
"Orbicella faveolata",-93.5999,27.9078
"Orbicella faveolata",-64.6716,18.351
"Orbicella faveolata",-64.6891,18.3043
"Orbicella faveolata",-67.93,17.92
"Orbicella faveolata",-93.8164,27.875
"Orbicella faveolata",-87.9044,17.1434
"Orbicella faveolata",-93.5999,27.9105
"Orbicella faveolata",-64.3951,10.3804
"Orbicella faveolata",-64.6979,18.3335
"Orbicella faveolata",-81.8441,12.1596
"Orbicella faveolata",-64.9841,18.3764
"Orbicella faveolata",-93.6035,27.9191
"Orbicella faveolata",-80.9003,23.2881
"Orbicella faveolata",-81.5146,22.0361
"Orbicella faveolata",-93.5973,27.9069
"Orbicella faveolata",-93.6014,27.9096
"Orbicella faveolata",-93.598,27.9097
"Orbicella faveolata",-93.5989,27.906
"Orbicella franksi",-71.1535,21.4792
"Orbicella franksi",-80.0433,19.6693
"Orbicella franksi",-64.9272,18.3286
"Orbicella franksi",-69.1583,12.3754
"Orbicella franksi",-87.7561,18.4986
"Orbicella franksi",-87.7536,18.5069
"Orbicella franksi",-71.2231,21.3034
"Orbicella franksi",-80.0081,19.7092
"Orbicella franksi",-69.1617,12.3603
"Orbicella franksi",-63.2597,17.6267
"Orbicella franksi",-81.5702,22.0857
"Orbicella franksi",-65.2285,18.2991
"Orbicella franksi",-77.5333,24.0997
"Orbicella franksi",-87.4343,18.5259
"Orbicella franksi",-64.7931,18.3467
"Orbicella franksi",-63.2588,17.6293
"Orbicella franksi",-63.2595,17.6282
"Orbicella franksi",-81.4625,21.9635
"Orbicella franksi",-77.9189,18.5059
"Orbicella franksi",-81.2915,19.3803
"Orbicella franksi",-62.9847,17.4633
"Orbicella franksi",-80.0893,26.157
"Orbicella franksi",-69.165,12.3186
"Orbicella franksi",-66.931,11.819
"Orbicella franksi",-62.9777,17.4617
"Orbicella franksi",-87.8333,18.2333
"Orbicella franksi",-78.25,20.6105
"Orbicella franksi",-78.7792,9.596
"Orbicella franksi",-93.5915,27.9053
"Orbicella franksi",-64.9516,18.3297
"Orbicella franksi",-80.0697,19.6943
"Orbicella franksi",-65.2323,18.315
"Orbicella franksi",-84.5182,21.7878
"Orbicella franksi",-87.8019,16.9101
"Orbicella franksi",-87.5989,18.7233
"Orbicella franksi",-81.5467,22.1015
"Orbicella franksi",-62.9825,17.464
"Orbicella franksi",-72.2257,21.8086
"Orbicella franksi",-82.7954,24.7263
"Orbicella franksi",-78.9444,9.5536
"Orbicella franksi",-84.5122,21.7941
"Orbicella franksi",-71.1549,21.4407
"Orbicella franksi",-64.5824,18.4746
"Orbicella franksi",-62.9917,17.468
"Orbicella franksi",-64.9859,18.3445
"Orbicella franksi",-64.6915,17.7686
"Orbicella franksi",-93.6024,27.9109
"Orbicella franksi",-80.0929,19.6782
"Orbicella franksi",-83.1734,21.597
"Orbicella franksi",-81.2011,19.2918
"Orbicella franksi",-66.8944,11.7929
"Orbicella franksi",-81.5104,22.0209
"Orbicella franksi",-64.7813,18.3499
"Orbicella franksi",-65.3354,18.3125
"Orbicella franksi",-82.3137,21.5592
"Orbicella franksi",-79.982,19.7166
"Orbicella franksi",-93.5994,27.9091
"Orbicella franksi",-63.2323,17.4878
"Orbicella franksi",-93.809,27.9217
"Orbicella franksi",-78.8859,20.7712
"Orbicella franksi",-79.0299,9.5043
"Orbicella franksi",-81.172,21.7966
"Orbicella franksi",-62.985,17.4643
"Orbicella franksi",-82.3302,21.5488
"Orbicella franksi",-87.3308,18.767
"Orbicella franksi",-88.0433,17.276
"Orbicella franksi",-82.897,24.6287
"Orbicella franksi",-62.9782,17.4635
"Orbicella franksi",-64.7219,18.3142
"Orbicella franksi",-64.9895,18.3737
"Orbicella franksi",-82.9141,24.634
"Orbicella franksi",-80.1025,26.0126
"Orbicella franksi",-81.6358,21.5809
"Orbicella franksi",-79.1989,20.966
"Orbicella franksi",-81.896,12.165
"Orbicella franksi",-64.7232,18.3182
"Orbicella franksi",-63.2595,17.6248
"Orbicella franksi",-62.9878,17.4643
"Orbicella franksi",-62.9777,17.4625
"Orbicella franksi",-93.5988,27.9059
"Orbicella franksi",-71.1339,21.519
"Orbicella franksi",-97.7937,22.28
"Orbicella franksi",-93.6002,27.9047
"Orbicella franksi",-87.6267,18.8931
"Orbicella franksi",-63.225,17.615
"Orbicella franksi",-87.908,17.1551
"Orbicella franksi",-81.8639,12.1397
"Orbicella franksi",-78.7575,20.6851
"Orbicella franksi",-81.8711,12.1378
"Orbicella franksi",-69.1503,12.329
"Orbicella franksi",-87.8228,17.5484
"Orbicella franksi",-93.8203,27.8734
"Orbicella franksi",-93.6013,27.9059
"Orbicella franksi",-64.7574,18.2761
"Orbicella franksi",-79.585,21.2994
"Orbicella franksi",-82.9231,24.6355
"Orbicella franksi",-77.9217,18.5058
"Orbicella franksi",-81.2856,21.8479
"Orbicella franksi",-81.4756,21.9879
"Orbicella franksi",-64.8088,17.7705
"Orbicella franksi",-64.2387,18.564
"Orbicella franksi",-83.1737,21.5915
"Orbicella franksi",-64.9822,18.3773
"Orbicella franksi",-80.0688,19.6918
"Orbicella franksi",-65.3325,18.3286
"Orbicella franksi",-80.0229,19.8305
"Orbicella franksi",-82.8735,24.6658
"Orbicella franksi",-79.9743,19.6938
"Orbicella franksi",-64.852,18.2372
"Orbicella franksi",-93.5979,27.9091
"Orbicella franksi",-79.975,21.6914
"Orbicella franksi",-79.9578,19.7141
"Orbicella franksi",-62.986,17.4648
"Orbicella franksi",-81.6818,21.577
"Orbicella franksi",-93.814,27.8753
"Orbicella franksi",-65.236,18.2929
"Orbicella franksi",-64.6768,18.3504
"Orbicella franksi",-64.7641,18.3142
"Orbicella franksi",-93.5989,27.9082
"Orbicella franksi",-79.2189,20.9701
"Orbicella franksi",-64.7635,18.3179
"Orbicella franksi",-81.5066,22.036
"Orbicella franksi",-64.9611,18.3112
"Orbicella franksi",-61.3485,12.6357
"Orbicella franksi",-72.144,21.3881
"Orbicella franksi",-81.7146,24.48
"Orbicella franksi",-87.605,17.226
"Orbicella franksi",-79.9497,21.6686
"Orbicella franksi",-81.4836,22.109
"Orbicella franksi",-93.8138,27.8732
"Orbicella franksi",-65.0863,18.2592
"Orbicella franksi",-65.5704,18.3547
"Orbicella franksi",-64.7217,18.3095
"Orbicella franksi",-93.6019,27.91
"Orbicella franksi",-63.2227,17.463
"Orbicella franksi",-77.3867,23.9476
"Orbicella franksi",-93.6003,27.9059
"Orbicella franksi",-81.5176,22.0959
"Orbicella franksi",-93.6002,27.9102
"Orbicella franksi",-63.228,17.6497
"Orbicella franksi",-80.0887,19.657
"Orbicella franksi",-72.1153,21.9063
"Orbicella franksi",-64.6891,18.302
"Orbicella franksi",-64.6777,18.3504
"Orbicella franksi",-79.9277,21.6533
"Orbicella franksi",-87.4152,18.4153
"Orbicella franksi",-71.4558,21.546
"Orbicella franksi",-72.2243,21.4893
"Orbicella franksi",-72.4702,21.6648
"Orbicella franksi",-78.271,18.4142
"Orbicella franksi",-71.5521,21.4671
"Orbicella franksi",-66.8577,11.7422
"Orbicella franksi",-81.2496,21.8379
"Orbicella franksi",-82.2928,21.5486
"Orbicella franksi",-81.397,21.8851
"Orbicella franksi",-80.0082,19.7078
"Orbicella franksi",-93.603,27.911
"Orbicella franksi",-88.0286,17.3521
"Orbicella franksi",-87.4478,19.825
"Orbicella franksi",-78.5966,20.6268
"Orbicella franksi",-93.5993,27.9043
"Orbicella franksi",-79.145,22.6547
"Orbicella franksi",-78.5918,9.4277
"Orbicella franksi",-82.3041,21.5608
"Orbicella franksi",-81.8874,24.4757
"Orbicella franksi",-64.7459,18.3028
"Orbicella franksi",-80.0783,19.6849
"Orbicella franksi",-93.6041,27.9081
"Orbicella franksi",-81.1949,21.8087
"Orbicella franksi",-81.2844,21.8536
"Orbicella franksi",-81.9675,21.5708
"Orbicella franksi",-93.8164,27.8736
"Orbicella franksi",-93.598,27.9097
"Orbicella franksi",-93.5967,27.9068
"Orbicella franksi",-82.9498,24.6304
"Orbicella franksi",-93.6024,27.9064
"Orbicella franksi",-92.6141,29.0194
"Orbicella franksi",-87.4323,18.4098
"Orbicella franksi",-81.0962,21.7383
"Orbicella franksi",-76.9495,26.0598
"Orbicella franksi",-64.7266,18.3139
"Orbicella franksi",-82.7713,24.6955
"Orbicella franksi",-81.5886,21.5798
"Orbicella franksi",-64.8383,18.3209
"Orbicella franksi",-93.5988,27.9073
"Orbicella franksi",-80.477,24.9399
"Orbicella franksi",-82.3746,21.5259
"Orbicella franksi",-80.057,19.701
"Orbicella franksi",-93.5974,27.9087
"Orbicella franksi",-93.6034,27.9082
"Orbicella franksi",-87.8317,18.2192
"Orbicella franksi",-78.7281,9.4887
"Orbicella franksi",-80.0898,26.1515
"Orbicella franksi",-64.9039,18.2639
"Orbicella franksi",-64.9394,18.3172
"Orbicella franksi",-93.5998,27.9107
"Orbicella franksi",-93.5984,27.9064
"Orbicella franksi",-81.0779,19.3439
"Orbicella franksi",-88.078,16.813
"Orbicella franksi",-87.9739,16.5264
"Orbicella franksi",-81.4167,21.9043
"Orbicella franksi",-82.4308,21.5443
"Orbicella franksi",-93.8169,27.8754
"Orbicella franksi",-64.7965,18.2644
"Orbicella franksi",-65.5337,18.3603
"Orbicella franksi",-93.8184,27.8752
"Orbicella franksi",-64.9907,18.3179
"Orbicella franksi",-64.6924,18.3033
"Orbicella franksi",-78.9779,9.5458
"Orbicella franksi",-93.8121,27.8739
"Orbicella franksi",-93.8149,27.8759
"Orbicella franksi",-64.9785,18.3805
"Orbicella franksi",-93.5976,27.9118
"Orbicella franksi",-64.8851,18.2776
"Orbicella franksi",-88.0119,17.6731
"Orbicella franksi",-93.6034,27.9104
"Orbicella franksi",-81.8526,12.1613
"Orbicella franksi",-93.8177,27.8737
"Orbicella franksi",-82.9203,24.6206
"Orbicella franksi",-87.8871,16.7269
"Orbicella franksi",-64.7833,18.3617
"Orbicella franksi",-93.5994,27.9105
"Orbicella franksi",-93.8123,27.8732
"Orbicella franksi",-93.8164,27.8754
"Orbicella franksi",-80.0689,19.694
"Orbicella franksi",-93.8118,27.8746
"Orbicella franksi",-81.4165,19.3854
