"scientificName","decimalLongitude","decimalLatitude","depth","symbio"
"Astrangia poculata",-75.2,36.783,29,"ap"
"Astrangia poculata",-70.6800003052,41.6500015259,9.14,"ap"
"Astrangia poculata",-70.5800018311,41.5,NA,"ap"
"Astrangia poculata",-70.7300033569,41.6599998474,7.31,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-75.1999969482,36.7999992371,34,"ap"
"Astrangia poculata",-70.6800003052,41.5200004578,7.995,"ap"
"Astrangia poculata",-70.6900024414,41.5,NA,"ap"
"Astrangia poculata",-70.6399993896,41.5,NA,"ap"
"Astrangia poculata",-70.8000030518,41.4399986267,NA,"ap"
"Astrangia poculata",-70.7300033569,41.4399986267,NA,"ap"
"Astrangia poculata",-76.0800018311,37.25,NA,"ap"
"Astrangia poculata",-70.7300033569,41.6599998474,NA,"ap"
"Astrangia poculata",-70.6800003052,41.5,16.46,"ap"
"Astrangia poculata",-70.8799972534,41.5900001526,NA,"ap"
"Astrangia poculata",-70.9122161865,41.5430603027,NA,"ap"
"Astrangia poculata",-70.7399978638,41.3800010681,NA,"ap"
"Astrangia poculata",-70.7799987793,41.4199981689,19.2,"ap"
"Astrangia poculata",-70.9300003052,41.5,13.71,"ap"
"Astrangia poculata",-78.9000015259,33.7000007629,NA,"ap"
"Astrangia poculata",-70.8399963379,41.4099998474,17.37,"ap"
"Astrangia poculata",-70.9100036621,41.4500007629,NA,"ap"
"Astrangia poculata",-70.8099975586,41.4399986267,9.595,"ap"
"Astrangia poculata",-76.0072174072,36.9505615234,135.9,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7300033569,41.4399986267,16.46,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.9000015259,41.5699996948,8.68,"ap"
"Astrangia poculata",-70.5899963379,41.5299987793,NA,"ap"
"Astrangia poculata",-70.6500015259,41.5999984741,7.31,"ap"
"Astrangia poculata",-75.2,36.783,29,"ap"
"Astrangia poculata",-70.6900024414,41.4599990845,NA,"ap"
"Astrangia poculata",-78.75,31.9899997711,NA,"ap"
"Astrangia poculata",-70.8199996948,41.4399986267,9.14,"ap"
"Astrangia poculata",-70.9599990845,41.4399986267,34.75,"ap"
"Astrangia poculata",-70.8600006104,41.4099998474,22.86,"ap"
"Astrangia poculata",-70.9199981689,41.5299987793,NA,"ap"
"Astrangia poculata",-70.7399978638,41.4500007629,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.9199981689,41.5299987793,9.6,"ap"
"Astrangia poculata",-70.6100006104,41.5099983215,12.8,"ap"
"Astrangia poculata",-70.7699966431,41.4500007629,13.71,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6500015259,41.6399993896,NA,"ap"
"Astrangia poculata",-70.9122161865,41.5430603027,NA,"ap"
"Astrangia poculata",-70.75,41.4599990845,21.94,"ap"
"Astrangia poculata",-75.1999969482,36.783000946,29,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.9300003052,41.5,NA,"ap"
"Astrangia poculata",-70.7699966431,41.4500007629,10.055,"ap"
"Astrangia poculata",-70.8700027466,41.4900016785,14.63,"ap"
"Astrangia poculata",-70.5800018311,41.5099983215,12.8,"ap"
"Astrangia poculata",-70.5899963379,41.5,18.29,"ap"
"Astrangia poculata",-70.7099990845,41.4700012207,NA,"ap"
"Astrangia poculata",-71.35944444,41.47777778,NA,"ap"
"Astrangia poculata",-70.6500015259,41.4799995422,NA,"ap"
"Astrangia poculata",-80.4166717529,32.0533294678,31,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.8300018311,41.5400009155,12.8,"ap"
"Astrangia poculata",-71,41.4399986267,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6600036621,41.4599990845,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7300033569,41.4700012207,21.94,"ap"
"Astrangia poculata",-70.6699981689,41.5,NA,"ap"
"Astrangia poculata",-70.6399993896,41.6500015259,6.395,"ap"
"Astrangia poculata",-76.0777816772,37.2513885498,46,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7399978638,41.4099998474,NA,"ap"
"Astrangia poculata",-70.6200027466,41.5,NA,"ap"
"Astrangia poculata",-70.9599990845,41.4399986267,NA,"ap"
"Astrangia poculata",-75.2,36.783,29,"ap"
"Astrangia poculata",-70.7699966431,41.6199989319,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.9599990845,41.4399986267,34.75,"ap"
"Astrangia poculata",-70.75,41.5600013733,NA,"ap"
"Astrangia poculata",-75.1999969482,36.7999992371,35,"ap"
"Astrangia poculata",-70.7099990845,41.4799995422,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7399978638,41.3800010681,NA,"ap"
"Astrangia poculata",-70.9700012207,41.4000015259,17.375,"ap"
"Astrangia poculata",-70.6500015259,41.5999984741,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-71.9800033569,41.3199996948,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6399993896,41.5,18.29,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-76.006111145,36.9813919067,13.7,"ap"
"Astrangia poculata",-70.6800003052,41.4900016785,24.69,"ap"
"Astrangia poculata",-76.0072,36.9506,136,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.8399963379,41.4300003052,9.14,"ap"
"Astrangia poculata",-70.6999969482,41.6699981689,NA,"ap"
"Astrangia poculata",-70.7099990845,41.4599990845,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.9000015259,41.4099998474,18.29,"ap"
"Astrangia poculata",-70.6600036621,41.6100006104,8.68,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7300033569,41.4799995422,17.375,"ap"
"Astrangia poculata",-70.6900024414,41.4599990845,NA,"ap"
"Astrangia poculata",-70.7799987793,41.4500007629,13.71,"ap"
"Astrangia poculata",-70.6100006104,41.5,23.77,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-72.75,41.25,3.5,"ap"
"Astrangia poculata",-70.7300033569,41.6199989319,NA,"ap"
"Astrangia poculata",-77.3949966431,33.5116691589,28,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6399993896,41.6899986267,6.165,"ap"
"Astrangia poculata",-70.8000030518,41.4399986267,NA,"ap"
"Astrangia poculata",-70.8700027466,41.4900016785,NA,"ap"
"Astrangia poculata",-70.8099975586,41.5600013733,NA,"ap"
"Astrangia poculata",-75.1999969482,36.783000946,29,"ap"
"Astrangia poculata",-70.8600006104,41.4399986267,NA,"ap"
"Astrangia poculata",-70.6299972534,41.4900016785,23.77,"ap"
"Astrangia poculata",-70.6500015259,41.6399993896,11.425,"ap"
"Astrangia poculata",-70.5999984741,41.5299987793,7.31,"ap"
"Astrangia poculata",-80.1500015259,32.3829994202,13,"ap"
"Astrangia poculata",-70.9122161865,41.5430603027,NA,"ap"
"Astrangia poculata",-70.9000015259,41.5699996948,8.68,"ap"
"Astrangia poculata",-70.6999969482,41.4900016785,NA,"ap"
"Astrangia poculata",-70.7399978638,41.5,NA,"ap"
"Astrangia poculata",-70.6999969482,41.4700012207,NA,"ap"
"Astrangia poculata",-70.6699981689,41.6599998474,8.68,"ap"
"Astrangia poculata",-70.6800003052,41.4799995422,NA,"ap"
"Astrangia poculata",-70.9199981689,41.5299987793,NA,"ap"
"Astrangia poculata",-70.9199981689,41.4500007629,NA,"ap"
"Astrangia poculata",-70.6200027466,41.5299987793,9.14,"ap"
"Astrangia poculata",-70.8499984741,41.4199981689,12.8,"ap"
"Astrangia poculata",-70.8499984741,41.5499992371,10.05,"ap"
"Astrangia poculata",-70.6500015259,41.6699981689,7.085,"ap"
"Astrangia poculata",-75.9800033569,36.9399986267,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-75.4300003052,35.0299987793,NA,"ap"
"Astrangia poculata",-70.6900024414,41.5,12.34,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6299972534,41.4900016785,NA,"ap"
"Astrangia poculata",-70.7900009155,41.4300003052,21.94,"ap"
"Astrangia poculata",-71.35944444,41.47777778,NA,"ap"
"Astrangia poculata",-70.5999984741,41.5299987793,NA,"ap"
"Astrangia poculata",-72.9300003052,41.2999992371,3.5,"ap"
"Astrangia poculata",-70.9800033569,41.4199981689,21.03,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.8099975586,41.6100006104,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-75.1999969482,36.783000946,29,"ap"
"Astrangia poculata",-70.6699981689,41.5099983215,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6999969482,41.4500007629,37,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7099990845,41.4700012207,20.11,"ap"
"Astrangia poculata",-79.9800033569,33.4599990845,27,"ap"
"Astrangia poculata",-70.6600036621,41.5,NA,"ap"
"Astrangia poculata",-70.6800003052,41.4799995422,21.94,"ap"
"Astrangia poculata",-70.7699966431,41.4500007629,NA,"ap"
"Astrangia poculata",-71.35944444,41.47777778,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7399978638,41.3800010681,21.94,"ap"
"Astrangia poculata",-70.6800003052,41.4900016785,NA,"ap"
"Astrangia poculata",-70.6900024414,41.4599990845,23.77,"ap"
"Astrangia poculata",-70.6200027466,41.5,21.03,"ap"
"Astrangia poculata",-70.7300033569,41.4700012207,NA,"ap"
"Astrangia poculata",-70.6600036621,41.5400009155,NA,"ap"
"Astrangia poculata",-70.8399963379,41.4399986267,NA,"ap"
"Astrangia poculata",-70.9122161865,41.5430603027,NA,"ap"
"Astrangia poculata",-70.8199996948,41.4500007629,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-76.0100021362,36.9500007629,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7099990845,41.4900016785,23.77,"ap"
"Astrangia poculata",-71,41.4799995422,NA,"ap"
"Astrangia poculata",-75.62575,37.60585,NA,"ap"
"Astrangia poculata",-75.62575,37.60585,NA,"ap"
"Astrangia poculata",-76.6600036621,34.7200012207,NA,"ap"
"Astrangia poculata",-70.6800003052,41.5200004578,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7799987793,41.4199981689,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6299972534,41.5200004578,9.14,"ap"
"Astrangia poculata",-70.9499969482,41.4700012207,NA,"ap"
"Astrangia poculata",-70.8099975586,41.5600013733,10.05,"ap"
"Astrangia poculata",-70.6600036621,41.4599990845,21.94,"ap"
"Astrangia poculata",-70.7799987793,41.4399986267,NA,"ap"
"Astrangia poculata",-70.5999984741,41.5,20.115,"ap"
"Astrangia poculata",-70.7099990845,41.4900016785,NA,"ap"
"Astrangia poculata",-70.6900024414,41.4599990845,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7900009155,41.5900001526,NA,"ap"
"Astrangia poculata",-70.9599990845,41.4399986267,NA,"ap"
"Astrangia poculata",-70.8000030518,41.4599990845,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-79.7750015259,31.1466693878,254,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6500015259,41.4799995422,21.94,"ap"
"Astrangia poculata",-70.7399978638,41.4300003052,10.05,"ap"
"Astrangia poculata",-70.6999969482,41.4900016785,21.945,"ap"
"Astrangia poculata",-70.8300018311,41.4500007629,10.97,"ap"
"Astrangia poculata",-70.7399978638,41.3800010681,8.685,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-79.9400024414,32.7900009155,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-75.3600006104,35.3499984741,NA,"ap"
"Astrangia poculata",-70.6999969482,41.4500007629,NA,"ap"
"Astrangia poculata",-70.6299972534,41.4900016785,25.6,"ap"
"Astrangia poculata",-70.6100006104,41.5,NA,"ap"
"Astrangia poculata",-70.6299972534,41.4900016785,NA,"ap"
"Astrangia poculata",-80.8850021362,31.3950004578,17,"ap"
"Astrangia poculata",-70.6900024414,41.4599990845,23.77,"ap"
"Astrangia poculata",-70.7099990845,41.4599990845,22.86,"ap"
"Astrangia poculata",-70.5999984741,41.5099983215,12.8,"ap"
"Astrangia poculata",-75.2,36.8,34,"ap"
"Astrangia poculata",-70.7200012207,41.4700012207,NA,"ap"
"Astrangia poculata",-71.35944444,41.47777778,NA,"ap"
"Astrangia poculata",-70.6100006104,41.5099983215,NA,"ap"
"Astrangia poculata",-71.35944444,41.47777778,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6900024414,41.5099983215,NA,"ap"
"Astrangia poculata",-70.9100036621,41.5400009155,5.48,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.75,41.5600013733,NA,"ap"
"Astrangia poculata",-70.75,41.4599990845,21.94,"ap"
"Astrangia poculata",-70.8600006104,41.5299987793,13.71,"ap"
"Astrangia poculata",-70.7399978638,41.4300003052,NA,"ap"
"Astrangia poculata",-70.7600021362,41.4199981689,NA,"ap"
"Astrangia poculata",-70.8199996948,41.4399986267,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6100006104,41.5099983215,NA,"ap"
"Astrangia poculata",-76.0778,37.2514,46,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.6500015259,41.4799995422,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7600021362,41.6100006104,12.8,"ap"
"Astrangia poculata",-70.9122161865,41.5430603027,NA,"ap"
"Astrangia poculata",-70.6399993896,41.5099983215,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.7699966431,41.5699996948,NA,"ap"
"Astrangia poculata",-70.6999969482,41.4500007629,NA,"ap"
"Astrangia poculata",-70.6699981689,41.5099983215,9.6,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.8499984741,41.4199981689,NA,"ap"
"Astrangia poculata",-70.8300018311,41.5400009155,NA,"ap"
"Astrangia poculata",-70.6600036621,41.6800003052,NA,"ap"
"Astrangia poculata",-70.7900009155,41.4399986267,8.225,"ap"
"Astrangia poculata",-70.6800003052,41.5200004578,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-71.35944444,41.47777778,NA,"ap"
"Astrangia poculata",-70.6500015259,41.5699996948,10.05,"ap"
"Astrangia poculata",-80.2300033569,32.3300018311,NA,"ap"
"Astrangia poculata",-70.6999969482,41.5200004578,6.855,"ap"
"Astrangia poculata",-70.9499969482,41.4700012207,31.09,"ap"
"Astrangia poculata",-70.9000015259,41.4099998474,NA,"ap"
"Astrangia poculata",-70.6699981689,41.4700012207,15.54,"ap"
"Astrangia poculata",-70.6399993896,41.5800018311,NA,"ap"
"Astrangia poculata",-70.9800033569,41.4199981689,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-75.62575,37.60585,NA,"ap"
"Astrangia poculata",-70.7300033569,41.4599990845,NA,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.9300003052,41.5,13.71,"ap"
"Astrangia poculata",-76.6600036621,34.7200012207,NA,"ap"
"Astrangia poculata",-75.3583297729,35.3499984741,29,"ap"
"Astrangia poculata",-70.6200027466,41.7099990845,4.335,"ap"
"Astrangia poculata",-71.4111099243,41.4958305359,7.5,"ap"
"Astrangia poculata",-70.8669967651,41.4569396973,16,"ap"
"Astrea curta",159.06333,-31.53499,NA,"z"
"Astrea curta",21.1166667938,-55.5333328247,NA,"z"
"Astrea curta",130.5,31.2000007629,NA,"z"
"Astrea curta",159.066,-31.533,NA,"z"
"Astrea curta",133.600006104,33.5299987793,NA,"z"
"Astrea curta",130.5,31.2000007629,NA,"z"
"Astrea curta",159.066,-31.533,NA,"z"
"Astrea curta",159.0679932,-31.51499939,NA,"z"
"Astrea curta",159.066,-31.533,NA,"z"
"Astrea curta",21.116667,-55.533333,NA,"z"
"Astrea curta",135.5,33.5499992371,NA,"z"
"Astrea curta",159.25,-31.75,NA,"z"
"Astrea curta",129.830001831,31.7800006866,NA,"z"
"Astrea curta",159.067993164,-31.5149993896,NA,"z"
"Astreopora listeri",159.066,-31.533,NA,"z"
"Astreopora listeri",159.066,-31.533,NA,"z"
"Astreopora listeri",159.066,-31.533,NA,"z"
"Astreopora listeri",159.066,-31.533,NA,"z"
"Astreopora macrostoma",132.74083,32.77167,NA,"z"
"Astreopora moretonensis",132.70972,32.79722,NA,"z"
"Astreopora moretonensis",135.74333,33.48027,NA,"z"
"Astreopora moretonensis",132.73306,32.77917,NA,"z"
"Astreopora moretonensis",135.74333,33.48027,NA,"z"
"Astreopora moretonensis",159.15,-31.46667,NA,"z"
"Astreopora moretonensis",159.15,-31.46667,NA,"z"
"Astreopora moretonensis",159.15,-31.46667,NA,"z"
"Astreopora myriophthalma",21.1166667938,-55.5333328247,NA,"z"
"Australophyllia wilsoni",115.319999695,-33.6300010681,13,"z"
"Australophyllia wilsoni",115.319999695,-33.6300010681,13,"z"
"Australophyllia wilsoni",119.440002441,-34.4099998474,NA,"z"
"Australophyllia wilsoni",115.319999695,-33.6300010681,13,"z"
"Australophyllia wilsoni",115.319999695,-33.6300010681,13,"z"
"Australophyllia wilsoni",115.319999695,-33.6300010681,13,"z"
"Australophyllia wilsoni",115.519996643,-32,2.5,"z"
"Australophyllia wilsoni",115.319999695,-33.6300010681,13,"z"
"Australophyllia wilsoni",115.55,-32,NA,"z"
"Australophyllia wilsoni",115.519996643,-32,2.5,"z"
"Australophyllia wilsoni",115.319999695,-33.6300010681,13,"z"
"Australophyllia wilsoni",115.720001221,-32.2000007629,3.5,"z"
"Australophyllia wilsoni",115.519996643,-32,2.5,"z"
"Australophyllia wilsoni",115.720001221,-32.2000007629,3.5,"z"
"Australophyllia wilsoni",115.319999695,-33.6300010681,13,"z"
"Australophyllia wilsoni",115.86000061,-31.9500007629,2.5,"z"
"Blastomussa merleti",21.1166667938,-55.5333328247,NA,"z"
"Blastomussa merleti",21.116667,-55.533333,NA,"z"
"Blastomussa wellsi",151.76667,-32.93333,NA,"z"
"Caulastraea echinulata",138.199996948,35.0800018311,NA,"z"
"Caulastraea furcata",116,-31.483,NA,"z"
"Caulastraea tumida",131.470001221,31.6200008392,NA,"z"
"Caulastraea tumida",130.029998779,32.5,NA,"z"
"Caulastraea tumida",135.369995117,33.7799987793,NA,"z"
"Caulastraea tumida",135.369995117,33.7799987793,NA,"z"
"Caulastraea tumida",136.699996948,33.4500007629,NA,"z"
"Caulastraea tumida",135.369995117,33.7799987793,NA,"z"
"Caulastraea tumida",115.5667,-32,NA,"z"
"Caulastraea tumida",132.880004883,32.7799987793,NA,"z"
"Caulastraea tumida",135.369995117,33.7799987793,NA,"z"
"Caulastraea tumida",133.300003052,33.3699989319,NA,"z"
"Caulastraea tumida",131.470001221,31.6200008392,NA,"z"
"Caulastraea tumida",115.680000305,-32.2299995422,NA,"z"
"Caulastraea tumida",21.1166667938,-55.5333328247,NA,"z"
"Caulastraea tumida",135.369995117,33.7799987793,NA,"z"
"Caulastraea tumida",135.369995117,33.7799987793,NA,"z"
"Caulastraea tumida",133.300003052,33.3699989319,NA,"z"
"Caulastraea tumida",129.630004883,32.9199981689,NA,"z"
"Caulastraea tumida",132.880004883,32.7799987793,NA,"z"
"Caulastraea tumida",136.699996948,33.4500007629,NA,"z"
"Caulastraea tumida",129.630004883,32.9199981689,NA,"z"
"Caulastraea tumida",131.800003052,32.6699981689,NA,"z"
"Caulastraea tumida",21.116667,-55.533333,NA,"z"
"Caulastraea tumida",135.369995117,33.7799987793,NA,"z"
"Caulastraea tumida",135.770004272,33.4500007629,NA,"z"
"Caulastraea tumida",136.699996948,33.4500007629,NA,"z"
"Caulastraea tumida",130.029998779,32.5,NA,"z"
"Ceratotrochus magnaghii",11.9899997711,38.0800018311,400,"az"
"Ceratotrochus magnaghii",12.7399997711,35.8800010681,NA,"az"
"Ceratotrochus magnaghii",13.125,36.8549995422,297,"az"
"Ceratotrochus magnaghii",8.60000038147,42.2000007629,NA,"az"
"Ceratotrochus magnaghii",6.32000017166,43.0200004578,NA,"az"
"Ceratotrochus magnaghii",5.34000015259,43.2900009155,NA,"az"
"Ceratotrochus magnaghii",7.30000019073,43.7000007629,NA,"az"
"Ceratotrochus magnaghii",12.9600000381,36.4949989319,386.5,"az"
"Cladocora arbuscula",11.1199998856,34.5099983215,134,"ap"
"Cladocora arbuscula",18.4386005402,-34.1888999939,27.5,"ap"
"Cladocora arbuscula",-64.5999984741,32.3600006104,435,"ap"
"Cladocora arbuscula",-64.5999984741,32.3600006104,NA,"ap"
"Cladocora arbuscula",-78.0999984741,32.9329986572,91,"ap"
"Cladocora arbuscula",18.4300003052,-34.1800003052,NA,"ap"
"Cladocora arbuscula",-64.75,32.3330001831,NA,"ap"
"Cladocora arbuscula",27.9300003052,-32.9599990845,NA,"ap"
"Cladocora arbuscula",-53.8666992188,-37.2832984924,1097,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,15,"ap"
"Cladocora caespitosa",14.3400001526,36,NA,"ap"
"Cladocora caespitosa",9.92000007629,44.0499992371,7,"ap"
"Cladocora caespitosa",23.6299991607666,38.5050010681152,NA,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,30,"ap"
"Cladocora caespitosa",23.77083333,40.23027778,15,"ap"
"Cladocora caespitosa",8.7192,38.9149,12.4,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,15,"ap"
"Cladocora caespitosa",23.68611111,39.95472222,15,"ap"
"Cladocora caespitosa",5.34000015259,43.2900009155,NA,"ap"
"Cladocora caespitosa",13.9799995422,37.6199989319,NA,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,30,"ap"
"Cladocora caespitosa",8.89999961853,44.3800010681,NA,"ap"
"Cladocora caespitosa",23.68611111,39.95472222,15,"ap"
"Cladocora caespitosa",19.8600006104,39.7099990845,NA,"ap"
"Cladocora caespitosa",23.42,38.95,NA,"ap"
"Cladocora caespitosa",23.613000869751,38.5470008850098,NA,"ap"
"Cladocora caespitosa",2.6672,39.4645,38,"ap"
"Cladocora caespitosa",26.59,38.96,NA,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,15,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,15,"ap"
"Cladocora caespitosa",5.92999982834,43.1100006104,NA,"ap"
"Cladocora caespitosa",23.77083333,40.23027778,15,"ap"
"Cladocora caespitosa",16.3299999237,43.5,38,"ap"
"Cladocora caespitosa",23.7229995727539,40.3349990844727,NA,"ap"
"Cladocora caespitosa",24.84,39.52,NA,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,30,"ap"
"Cladocora caespitosa",24.1480007171631,38.2779998779297,NA,"ap"
"Cladocora caespitosa",26.5,39.1,8,"ap"
"Cladocora caespitosa",23.68611111,39.95472222,15,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,30,"ap"
"Cladocora caespitosa",23.5330009460449,38.5769996643066,NA,"ap"
"Cladocora caespitosa",26.503999710083,39.1020011901855,NA,"ap"
"Cladocora caespitosa",-5.73000001907,35.9900016785,121,"ap"
"Cladocora caespitosa",23.61,38.54,NA,"ap"
"Cladocora caespitosa",10.6169996262,34.4500007629,37.5,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,15,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,15,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,15,"ap"
"Cladocora caespitosa",23.757999420166,40.2190017700195,NA,"ap"
"Cladocora caespitosa",23.621000289917,38.4770011901855,NA,"ap"
"Cladocora caespitosa",26.5970001220703,38.9599990844727,NA,"ap"
"Cladocora caespitosa",10.3100004196,34.0499992371,NA,"ap"
"Cladocora caespitosa",23.63,38.5,NA,"ap"
"Cladocora caespitosa",25.7000007629,37.5999984741,NA,"ap"
"Cladocora caespitosa",23.4099998474121,39.9609985351562,NA,"ap"
"Cladocora caespitosa",31.2000007629,31.7999992371,NA,"ap"
"Cladocora caespitosa",26.4839992523193,39.1119995117188,NA,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,30,"ap"
"Cladocora caespitosa",3,37,NA,"ap"
"Cladocora caespitosa",23.73361111,40.06833333,15,"ap"
"Cladocora caespitosa",22.6499996185,38.2000007629,NA,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,30,"ap"
"Cladocora caespitosa",23.77083333,40.23027778,15,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,15,"ap"
"Cladocora caespitosa",23.77083333,40.23027778,15,"ap"
"Cladocora caespitosa",35.4700012207,33.9000015259,NA,"ap"
"Cladocora caespitosa",13.9499998093,43.4900016785,NA,"ap"
"Cladocora caespitosa",23.91916667,39.96222222,15,"ap"
"Cladocora caespitosa",-0.0399999991059,39.5,NA,"ap"
"Cladocora caespitosa",23.73361111,40.06833333,15,"ap"
"Cladocora caespitosa",23.41,39.96,NA,"ap"
"Cladocora caespitosa",23.77083333,40.23027778,15,"ap"
"Cladocora caespitosa",26.48,39.11,11,"ap"
"Cladocora caespitosa",23.75,40.21,NA,"ap"
"Cladocora caespitosa",24.8470001220703,39.5250015258789,NA,"ap"
"Cladocora caespitosa",35.3800010681,33.5800018311,NA,"ap"
"Cladocora caespitosa",23.77083333,40.23027778,15,"ap"
"Cladocora caespitosa",23.73361111,40.06833333,15,"ap"
"Cladocora caespitosa",9.13000011444,42.1100006104,NA,"ap"
